raw_id,title_raw,title_norm,words_raw,decisions_raw,decisions_norm_json,num_aspects,label_signature,parse_issue,num_invalid_labels
6856,Not keen on trading in Nifty; will range between 7600 and 7730: Sandeep Wagle,Not keen on trading in Nifty; will range between 7600 and 7730: Sandeep Wagle,14,"{""Nifty"": ""neutral""}","{""Nifty"": ""neutral""}",1,neutral,ok,0
6857,Ponzi scheme crackdown in 2014: Sebi orders refund of over Rs 60 thousand crore,Ponzi scheme crackdown in 2014: Sebi orders refund of over Rs 60 thousand crore,14,"{""Sebi"": ""neutral""}","{""Sebi"": ""neutral""}",1,neutral,ok,0
6858,"Put 40% of your capital in a gilt fund: Sandeep J Shah, Sampriti Capital","Put 40% of your capital in a gilt fund: Sandeep J Shah, Sampriti Capital",14,"{""Sampriti Capital"": ""neutral""}","{""Sampriti Capital"": ""neutral""}",1,neutral,ok,0
6859,RCom may sell 5 per cent to investors in tower unit in pre-IPO deal,RCom may sell 5 per cent to investors in tower unit in pre-IPO deal,14,"{""RCom"": ""neutral""}","{""RCom"": ""neutral""}",1,neutral,ok,0
6860,"Sebi-DLF case: SAT allows realty major to redeem Rs 1,806 crore worth mutual funds","Sebi-DLF case: SAT allows realty major to redeem Rs 1,806 crore worth mutual funds",14,"{""Sebi-DLF"": ""neutral"", ""SAT"": ""neutral""}","{""SAT"": ""neutral"", ""Sebi-DLF"": ""neutral""}",2,neutral,ok,0
6861,Sensex rangebound on the first trading day of 2015; top twelve stocks in focus,Sensex rangebound on the first trading day of 2015; top twelve stocks in focus,14,"{""Sensex"": ""neutral""}","{""Sensex"": ""neutral""}",1,neutral,ok,0
6862,"Shareholders of Cover-All Technologies consider a possible merger with Majesco, US subsidiary of Mastek","Shareholders of Cover-All Technologies consider a possible merger with Majesco, US subsidiary of Mastek",14,"{""Cover-All Technologies"": ""neutral"", ""Majesco"": ""neutral"", ""Mastek"": ""neutral""}","{""Cover-All Technologies"": ""neutral"", ""Majesco"": ""neutral"", ""Mastek"": ""neutral""}",3,neutral,ok,0
6863,"Stock selection in pharma space requires a bottom-up approach: Taher Badshah, Motilal Oswal AM","Stock selection in pharma space requires a bottom-up approach: Taher Badshah, Motilal Oswal AM",14,"{""pharma space"": ""neutral"", ""Motilal Oswal"": ""neutral""}","{""Motilal Oswal"": ""neutral"", ""pharma space"": ""neutral""}",2,neutral,ok,0
6864,Suggest to wait till ICICI Bank plans to list its insurance arm: Deepak Shenoy,Suggest to wait till ICICI Bank plans to list its insurance arm: Deepak Shenoy,14,"{""ICICI Bank"": ""neutral""}","{""ICICI Bank"": ""neutral""}",1,neutral,ok,0
6865,Timing gold is a fool's errand; it is not correlated to the stock market,Timing gold is a fool's errand; it is not correlated to the stock market,14,"{""gold"": ""neutral"", ""stock market"": ""neutral""}","{""gold"": ""neutral"", ""stock market"": ""neutral""}",2,neutral,ok,0
6866,Top 12 value picks to choose from in times of global rout: SBICAP Securities,Top 12 value picks to choose from in times of global rout: SBICAP Securities,14,"{""SBICAP Securities"": ""neutral""}","{""SBICAP Securities"": ""neutral""}",1,neutral,ok,0
6867,"Ukraine crisis will not affect Indian currency, rupee will remain range bound: Arvind Mayaram","Ukraine crisis will not affect Indian currency, rupee will remain range bound: Arvind Mayaram",14,"{""rupee"": ""neutral""}","{""rupee"": ""neutral""}",1,neutral,ok,0
6868,"Will markets face stiff resistance now? Nifty may not breach 7,550 in a hurry","Will markets face stiff resistance now? Nifty may not breach 7,550 in a hurry",14,"{""Nifty"": ""neutral""}","{""Nifty"": ""neutral""}",1,neutral,ok,0
6869,"Wives, daughters chip in to rescue listed companies in compliance with Sebi new norm","Wives, daughters chip in to rescue listed companies in compliance with Sebi new norm",14,"{""Sebi"": ""neutral""}","{""Sebi"": ""neutral""}",1,neutral,ok,0
6870,191-192 is where price of NTPC to come in next few trading sessions: Sandeep Wagle,191-192 is where price of NTPC to come in next few trading sessions: Sandeep Wagle,15,"{""NTPC"": ""neutral""}","{""NTPC"": ""neutral""}",1,neutral,ok,0
6871,"Asset allocation a better strategy for individual investor: Prashant Sharma, Max New York Life Insurance","Asset allocation a better strategy for individual investor: Prashant Sharma, Max New York Life Insurance",15,"{""Max New York Life Insurance"": ""neutral""}","{""Max New York Life Insurance"": ""neutral""}",1,neutral,ok,0
6872,Bollywood calling: IRFC bonds catch fancy of film stars like Aamir Khan and Akshay Kumar,Bollywood calling: IRFC bonds catch fancy of film stars like Aamir Khan and Akshay Kumar,15,"{""IRFC bonds"": ""neutral""}","{""IRFC bonds"": ""neutral""}",1,neutral,ok,0
6873,"Centre for more power to Sebi; regulator to get power of search, seizure and recovery","Centre for more power to Sebi; regulator to get power of search, seizure and recovery",15,"{""Sebi"": ""neutral""}","{""Sebi"": ""neutral""}",1,neutral,ok,0
6874,Hard to say if the rebound in the markets will sustain or not: Ashwani Gujral,Hard to say if the rebound in the markets will sustain or not: Ashwani Gujral,15,"{""markets"": ""neutral""}","{""markets"": ""neutral""}",1,neutral,ok,0
6875,Independent director can sit on the board of a maximum of 7 listed companies: SEBI,Independent director can sit on the board of a maximum of 7 listed companies: SEBI,15,"{""SEBI"": ""neutral""}","{""SEBI"": ""neutral""}",1,neutral,ok,0
6876,"London Metal Exchange to continue with face-to-face bidding, lines up $1.7 mn for technology upgrade","London Metal Exchange to continue with face-to-face bidding, lines up $1.7 mn for technology upgrade",15,"{""London Metal Exchange"": ""neutral""}","{""London Metal Exchange"": ""neutral""}",1,neutral,ok,0
6877,Malaysia tycoon Ananda Krishnan in talks to take key stake in 1MDB $3-billion IPO: Sources,Malaysia tycoon Ananda Krishnan in talks to take key stake in 1MDB $3-billion IPO: Sources,15,"{""1MDB"": ""neutral""}","{""1MDB"": ""neutral""}",1,neutral,ok,0
6878,"Our portfolio strategy continues to be the same post May 16th: IV Subramaniam, Quantum AMC","Our portfolio strategy continues to be the same post May 16th: IV Subramaniam, Quantum AMC",15,"{""Quantum AMC"": ""neutral""}","{""Quantum AMC"": ""neutral""}",1,neutral,ok,0
6879,"Outlook for auto stocks a mixed bag at the moment: Rajat Rajgarhia, Motilal Oswal Securities","Outlook for auto stocks a mixed bag at the moment: Rajat Rajgarhia, Motilal Oswal Securities",15,"{""Motilal Oswal Securities"": ""neutral""}","{""Motilal Oswal Securities"": ""neutral""}",1,neutral,ok,0
6880,Policy-makers looking to allow FIs to buy government bonds from sovereign wealth and pension funds,Policy-makers looking to allow FIs to buy government bonds from sovereign wealth and pension funds,15,"{""government bonds"": ""neutral""}","{""government bonds"": ""neutral""}",1,neutral,ok,0
6881,"RComm could it be the Wockhardt or the UB of 2012: Sangeeta Purushottam, Professional Investor","RComm could it be the Wockhardt or the UB of 2012: Sangeeta Purushottam, Professional Investor",15,"{""RComm"": ""neutral"", ""Wockhardt"": ""neutral"", ""UB"": ""neutral""}","{""RComm"": ""neutral"", ""UB"": ""neutral"", ""Wockhardt"": ""neutral""}",3,neutral,ok,0
6882,Reforms planned by the government will have a strong bearing on the market: Vinay Khattar,Reforms planned by the government will have a strong bearing on the market: Vinay Khattar,15,"{""market"": ""neutral""}","{""market"": ""neutral""}",1,neutral,ok,0
6883,"Shriram Transport Finance to raise Rs 1k crore via NCDs to meet lending, redemption requirements","Shriram Transport Finance to raise Rs 1k crore via NCDs to meet lending, redemption requirements",15,"{""Shriram Transport Finance"": ""neutral""}","{""Shriram Transport Finance"": ""neutral""}",1,neutral,ok,0
6884,"Trying to find where weakness is coming from in financial space:  Jitendra Mehta, Edelweiss","Trying to find where weakness is coming from in financial space: Jitendra Mehta, Edelweiss",15,"{""Edelweiss"": ""neutral""}","{""Edelweiss"": ""neutral""}",1,neutral,ok,0
6885,Use On Balance Volume & Chaikin Money Flow Index to track price movement in markets,Use On Balance Volume & Chaikin Money Flow Index to track price movement in markets,15,"{""markets"": ""neutral""}","{""markets"": ""neutral""}",1,neutral,ok,0
6886,ABB stock owners sitting on a lot of cash; money flooding back into counters: Prakash Diwan,ABB stock owners sitting on a lot of cash; money flooding back into counters: Prakash Diwan,16,"{""ABB"": ""neutral""}","{""ABB"": ""neutral""}",1,neutral,ok,0
6887,AstraZeneca Pharma India to seek shareholders nod for voluntary delisting of equity shares from stock exchanges,AstraZeneca Pharma India to seek shareholders nod for voluntary delisting of equity shares from stock exchanges,16,"{""AstraZeneca Pharma India"": ""neutral""}","{""AstraZeneca Pharma India"": ""neutral""}",1,neutral,ok,0
6888,Be careful in finding value in bear market as bounce back will not last: Ashwani Gujral,Be careful in finding value in bear market as bounce back will not last: Ashwani Gujral,16,"{""bear market"": ""neutral""}","{""bear market"": ""neutral""}",1,neutral,ok,0
6889,"Bold reforms like labour, land acquisition needed to tackle big issues: Arvind Sanger, Geosphere Capital Management","Bold reforms like labour, land acquisition needed to tackle big issues: Arvind Sanger, Geosphere Capital Management",16,"{""Geosphere Capital Management"": ""neutral""}","{""Geosphere Capital Management"": ""neutral""}",1,neutral,ok,0
6890,BSE brokers wary discount broking model among investors; lobbying with SEBI to fix a minimum brokerage,BSE brokers wary discount broking model among investors; lobbying with SEBI to fix a minimum brokerage,16,"{""BSE"": ""neutral"", ""SEBI"": ""neutral""}","{""BSE"": ""neutral"", ""SEBI"": ""neutral""}",2,neutral,ok,0
6891,"CLSA sees deeper selloff if Nifty breaks below 7,752; 4 stocks that are likely to outperform","CLSA sees deeper selloff if Nifty breaks below 7,752; 4 stocks that are likely to outperform",16,"{""CLSA"": ""neutral"", ""Nifty"": ""neutral""}","{""CLSA"": ""neutral"", ""Nifty"": ""neutral""}",2,neutral,ok,0
6892,"Core business performance, Reliance Jio launch to set direction for RIL stock going ahead: Amit Khurana","Core business performance, Reliance Jio launch to set direction for RIL stock going ahead: Amit Khurana",16,"{""Reliance Jio"": ""neutral"", ""RIL"": ""neutral""}","{""RIL"": ""neutral"", ""Reliance Jio"": ""neutral""}",2,neutral,ok,0
6893,"Difficult for markets to scale newer highs in current scenario: Dipan Mehta, Member BSE & NSE","Difficult for markets to scale newer highs in current scenario: Dipan Mehta, Member BSE & NSE",16,"{""BSE"": ""neutral"", ""NSE"": ""neutral""}","{""BSE"": ""neutral"", ""NSE"": ""neutral""}",2,neutral,ok,0
6894,"Engineering and cap goods companies to benefit if investment cycle in mining, railways happen: Dhiraj Sachdev","Engineering and cap goods companies to benefit if investment cycle in mining, railways happen: Dhiraj Sachdev",16,"{""Engineering and cap goods companies"": ""neutral"", ""mining"": ""neutral"", ""railways"": ""neutral""}","{""Engineering and cap goods companies"": ""neutral"", ""mining"": ""neutral"", ""railways"": ""neutral""}",3,neutral,ok,0
6895,"FDI hike in railways, defence to have limited impact on markets: Rajat Rajgarhia, Motilal Oswal Securities","FDI hike in railways, defence to have limited impact on markets: Rajat Rajgarhia, Motilal Oswal Securities",16,"{""railways"": ""neutral"", ""defence"": ""neutral"", ""Motilal Oswal Securities"": ""neutral""}","{""Motilal Oswal Securities"": ""neutral"", ""defence"": ""neutral"", ""railways"": ""neutral""}",3,neutral,ok,0
6896,"Government to sell 5 per cent stake in Bhel to LIC; may get Rs 2,046 crore","Government to sell 5 per cent stake in Bhel to LIC; may get Rs 2,046 crore",16,"{""Bhel"": ""neutral"", ""LIC"": ""neutral""}","{""Bhel"": ""neutral"", ""LIC"": ""neutral""}",2,neutral,ok,0
6897,"It will take some time for getting significant interest from FIIs: Vikas Khemani, Edelweiss Securities Ltd","It will take some time for getting significant interest from FIIs: Vikas Khemani, Edelweiss Securities Ltd",16,"{""Edelweiss Securities Ltd"": ""neutral""}","{""Edelweiss Securities Ltd"": ""neutral""}",1,neutral,ok,0
6898,PFC faces a higher rate as it looks to raise Rs 5000 crore via bond placement,PFC faces a higher rate as it looks to raise Rs 5000 crore via bond placement,16,"{""PFC"": ""neutral""}","{""PFC"": ""neutral""}",1,neutral,ok,0
6899,Results primer: Investors want some guidance on how Infosys plans to use $5.4 billion cash reserve,Results primer: Investors want some guidance on how Infosys plans to use $5.4 billion cash reserve,16,"{""Infosys"": ""neutral""}","{""Infosys"": ""neutral""}",1,neutral,ok,0
6900,"Sensex @ 28,000 or 35,000; what the biggest hurdle for markets? Here what ET poll found","Sensex @ 28,000 or 35,000; what the biggest hurdle for markets? Here what ET poll found",16,"{""Sensex"": ""neutral"", ""ET"": ""neutral""}","{""ET"": ""neutral"", ""Sensex"": ""neutral""}",2,neutral,ok,0
6901,Short Bank of India with stoploss of Rs 287 for target of Rs 280: Vijay Bhambwani,Short Bank of India with stoploss of Rs 287 for target of Rs 280: Vijay Bhambwani,16,"{""Bank of India"": ""neutral""}","{""Bank of India"": ""neutral""}",1,neutral,ok,0
6902,"Sovereign defaults not unknown in history, but Greece a special case: Saravana Kumar, LIC Nomura MF","Sovereign defaults not unknown in history, but Greece a special case: Saravana Kumar, LIC Nomura MF",16,"{""Greece"": ""neutral"", ""LIC Nomura MF"": ""neutral""}","{""Greece"": ""neutral"", ""LIC Nomura MF"": ""neutral""}",2,neutral,ok,0
6903,Vadodara-based Manpasand Beverages taps IPO market; to raise Rs 400 crore through fresh issue of shares,Vadodara-based Manpasand Beverages taps IPO market; to raise Rs 400 crore through fresh issue of shares,16,"{""Manpasand Beverages"": ""neutral""}","{""Manpasand Beverages"": ""neutral""}",1,neutral,ok,0
6904,"Watch out for spectrum auction and Reliance Jio entry in Telecom space: Parag Thakkar, HDFC Securities","Watch out for spectrum auction and Reliance Jio entry in Telecom space: Parag Thakkar, HDFC Securities",16,"{""Reliance Jio"": ""neutral"", ""Telecom space"": ""neutral"", ""HDFC Securities"": ""neutral""}","{""HDFC Securities"": ""neutral"", ""Reliance Jio"": ""neutral"", ""Telecom space"": ""neutral""}",3,neutral,ok,0
6905,Bharti Airtel to raise about $415 million through the sale of shares of tower unit Bharti Infratel,Bharti Airtel to raise about $415 million through the sale of shares of tower unit Bharti Infratel,17,"{""Bharti Airtel"": ""neutral"", ""Bharti Infratel"": ""neutral""}","{""Bharti Airtel"": ""neutral"", ""Bharti Infratel"": ""neutral""}",2,neutral,ok,0
6906,"Duncan Fertilisers acquisition wont have a major impact on JP Associates stock: Fayeza Hafizee, Intime Spectrum Securities","Duncan Fertilisers acquisition wont have a major impact on JP Associates stock: Fayeza Hafizee, Intime Spectrum Securities",17,"{""Duncan Fertilisers"": ""neutral"", ""JP Associates"": ""neutral"", ""Intime Spectrum Securities"": ""neutral""}","{""Duncan Fertilisers"": ""neutral"", ""Intime Spectrum Securities"": ""neutral"", ""JP Associates"": ""neutral""}",3,neutral,ok,0
6907,"IPO of four companies to hit stock markets this month; estimated Rs 1,800 crores to be raised","IPO of four companies to hit stock markets this month; estimated Rs 1,800 crores to be raised",17,"{""stock markets"": ""neutral""}","{""stock markets"": ""neutral""}",1,neutral,ok,0
6908,"It does not make sense to go in for buying in the current environment: Hemang Jani, Sharekhan","It does not make sense to go in for buying in the current environment: Hemang Jani, Sharekhan",17,"{""Sharekhan"": ""neutral""}","{""Sharekhan"": ""neutral""}",1,neutral,ok,0
6909,"National Spot Exchange Ltd  settles Rs 330 crore of Rs 5,500 crore dues in 33 weeks","National Spot Exchange Ltd settles Rs 330 crore of Rs 5,500 crore dues in 33 weeks",17,"{""National Spot Exchange Ltd"": ""neutral""}","{""National Spot Exchange Ltd"": ""neutral""}",1,neutral,ok,0
6910,One in 10 chance of a repo rate cut: How to trade Nifty ahead of RBI policy?,One in 10 chance of a repo rate cut: How to trade Nifty ahead of RBI policy?,17,"{""Nifty"": ""neutral"", ""RBI"": ""neutral""}","{""Nifty"": ""neutral"", ""RBI"": ""neutral""}",2,neutral,ok,0
6911,Rashtriya Ispat Nigam Limited to go ahead with IPO plan despite damage by Hudhud: CMD P Madhusudan,Rashtriya Ispat Nigam Limited to go ahead with IPO plan despite damage by Hudhud: CMD P Madhusudan,17,"{""Rashtriya Ispat Nigam Limited"": ""neutral""}","{""Rashtriya Ispat Nigam Limited"": ""neutral""}",1,neutral,ok,0
6912,"Thyrocare considering IPO to allow investors to exit; company is being valued at around Rs 1,500 crore","Thyrocare considering IPO to allow investors to exit; company is being valued at around Rs 1,500 crore",17,"{""Thyrocare"": ""neutral""}","{""Thyrocare"": ""neutral""}",1,neutral,ok,0
6913,Century Textiles & Industries Ltd reports net loss of Rs 4.90 crore in fourth quarter of FY 14,Century Textiles & Industries Ltd reports net loss of Rs 4.90 crore in fourth quarter of FY 14,18,"{""Century Textiles & Industries Ltd"": ""neutral""}","{""Century Textiles & Industries Ltd"": ""neutral""}",1,neutral,ok,0
6914,Getting coal blocks back key for JSPL stock; a bit higher prices should not matter much: Chintan Mehta,Getting coal blocks back key for JSPL stock; a bit higher prices should not matter much: Chintan Mehta,18,"{""JSPL"": ""neutral""}","{""JSPL"": ""neutral""}",1,neutral,ok,0
6915,"Ravi Uppal to join Jindal Steel and Power as MD & CEO from October 1, says Naveen Jindal","Ravi Uppal to join Jindal Steel and Power as MD & CEO from October 1, says Naveen Jindal",18,"{""Jindal Steel and Power"": ""neutral""}","{""Jindal Steel and Power"": ""neutral""}",1,neutral,ok,0
6916,"7800 is the worst we can see on Nifty at this stage: Sudip Bandyopadhyay President, Destimoney Securities Pvt Ltd","7800 is the worst we can see on Nifty at this stage: Sudip Bandyopadhyay President, Destimoney Securities Pvt Ltd",19,"{""Nifty"": ""neutral"", ""Destimoney Securities Pvt Ltd"": ""neutral""}","{""Destimoney Securities Pvt Ltd"": ""neutral"", ""Nifty"": ""neutral""}",2,neutral,ok,0
6917,"Interim Budget 2014: Oil subsidy payments postponed to next fiscal, investors should keep a watch on lowering of subsidies","Interim Budget 2014: Oil subsidy payments postponed to next fiscal, investors should keep a watch on lowering of subsidies",19,"{""Oil"": ""neutral""}","{""Oil"": ""neutral""}",1,neutral,ok,0
6918,Spot demand lifts zinc futures,Spot demand lifts zinc futures,5,"{""zinc"": ""positive""}","{""zinc"": ""positive""}",1,positive,ok,0
6919,Yum beats Q3 profit expectations,Yum beats Q3 profit expectations,5,"{""Yum"": ""positive""}","{""Yum"": ""positive""}",1,positive,ok,0
6920,Whirlpool riding on robust figures,Whirlpool riding on robust figures,5,"{""Whirlpool"": ""positive""}","{""Whirlpool"": ""positive""}",1,positive,ok,0
6921,Speculation over Welspun Gujarat-MSK Projects buy,Speculation over Welspun Gujarat-MSK Projects buy,6,"{""Welspun Gujarat-MSK Projects"": ""positive""}","{""Welspun Gujarat-MSK Projects"": ""positive""}",1,positive,ok,0
6922,Like Union Bank: Devang Visaria,Like Union Bank: Devang Visaria,5,"{""Union Bank"": ""positive""}","{""Union Bank"": ""positive""}",1,positive,ok,0
6923,Thermax gains momentum on good results,Thermax gains momentum on good results,6,"{""Thermax"": ""positive""}","{""Thermax"": ""positive""}",1,positive,ok,0
6924,Thejo Engineering IPO subscribed 1.47 times,Thejo Engineering IPO subscribed 1.47 times,6,"{""Thejo Engineering"": ""positive""}","{""Thejo Engineering"": ""positive""}",1,positive,ok,0
6925,Texmaco can move up: Rajat Bose,Texmaco can move up: Rajat Bose,6,"{""Texmaco"": ""positive""}","{""Texmaco"": ""positive""}",1,positive,ok,0
6926,Telenors India performance beats street expectations,Telenors India performance beats street expectations,6,"{""Telenors India"": ""positive""}","{""Telenors India"": ""positive""}",1,positive,ok,0
6927,"Sensex rangebound; tech, auto, banks advance","Sensex rangebound; tech, auto, banks advance",6,"{""tech"": ""positive"", ""auto"": ""positive"", ""banks"": ""positive"", ""Sensex"": ""neutral""}","{""Sensex"": ""neutral"", ""auto"": ""positive"", ""banks"": ""positive"", ""tech"": ""positive""}",4,neutral+positive,ok,0
6928,Steelcast net profit up by 36%,Steelcast net profit up by 36%,6,"{""Steelcast"": ""positive""}","{""Steelcast"": ""positive""}",1,positive,ok,0
6929,Spices sizzle on bad weather,Spices sizzle on bad weather,5,"{""Spices"": ""positive""}","{""Spices"": ""positive""}",1,positive,ok,0
6930,Soybean futures regain on fresh buying,Soybean futures regain on fresh buying,6,"{""Soybean"": ""positive""}","{""Soybean"": ""positive""}",1,positive,ok,0
6931,SNB forex reserves up in August,SNB forex reserves up in August,6,"{""SNB"": ""positive""}","{""SNB"": ""positive""}",1,positive,ok,0
6932,Siemens gains as earnings beat estimates,Siemens gains as earnings beat estimates,6,"{""Siemens"": ""positive""}","{""Siemens"": ""positive""}",1,positive,ok,0
6933,Shrenuj sparkles on expansion buzz,Shrenuj sparkles on expansion buzz,5,"{""Shrenuj"": ""positive""}","{""Shrenuj"": ""positive""}",1,positive,ok,0
6934,Shanghai shares finish at 19-month high,Shanghai shares finish at 19-month high,6,"{""Shanghai shares"": ""positive""}","{""Shanghai shares"": ""positive""}",1,positive,ok,0
6935,Sesa Sterlite Q1 profit beats expectations,Sesa Sterlite Q1 profit beats expectations,6,"{""Sesa Sterlite"": ""positive""}","{""Sesa Sterlite"": ""positive""}",1,positive,ok,0
6936,"Sebi attachment proceedings cross 1,500-mark","Sebi attachment proceedings cross 1,500-mark",5,"{""Sebi"": ""positive""}","{""Sebi"": ""positive""}",1,positive,ok,0
6937,Seafood exports up on better demand,Seafood exports up on better demand,6,"{""Seafood"": ""positive""}","{""Seafood"": ""positive""}",1,positive,ok,0
6938,Satyam Computer basks in IT glory,Satyam Computer basks in IT glory,6,"{""Satyam Computer"": ""positive""}","{""Satyam Computer"": ""positive""}",1,positive,ok,0
6939,RComm volumes are good: Devang Visaria,RComm volumes are good: Devang Visaria,6,"{""RComm"": ""positive""}","{""RComm"": ""positive""}",1,positive,ok,0
6940,Goldman Sachs upgrades RCOM to neutral,Goldman Sachs upgrades RCOM to neutral,6,"{""RCOM"": ""positive"", ""Goldman Sachs"": ""neutral""}","{""Goldman Sachs"": ""neutral"", ""RCOM"": ""positive""}",2,neutral+positive,ok,0
6941,Railways' earnings up by 12%,Railways' earnings up by 12%,5,"{""Railways"": ""positive""}","{""Railways"": ""positive""}",1,positive,ok,0
6942,Off-market divestment boosts PSU share performance,Off-market divestment boosts PSU share performance,6,"{""PSU"": ""positive""}","{""PSU"": ""positive""}",1,positive,ok,0
6943,Shrinking bond spread to benefit PSUs,Shrinking bond spread to benefit PSUs,6,"{""PSUs"": ""positive""}","{""PSUs"": ""positive""}",1,positive,ok,0
6944,Investors cheer Portuguese bank rescue,Investors cheer Portuguese bank rescue,5,"{""Portuguese"": ""positive""}","{""Portuguese"": ""positive""}",1,positive,ok,0
6945,Pistachio gains on festive demand,Pistachio gains on festive demand,5,"{""Pistachio"": ""positive""}","{""Pistachio"": ""positive""}",1,positive,ok,0
6946,Pharma stocks that outperformed benchmark indices,Pharma stocks that outperformed benchmark indices,6,"{""Pharma stocks"": ""positive""}","{""Pharma stocks"": ""positive""}",1,positive,ok,0
6947,Pepper futures rise on spot demand,Pepper futures rise on spot demand,6,"{""Pepper"": ""positive""}","{""Pepper"": ""positive""}",1,positive,ok,0
6948,Pepper futures up on output concerns,Pepper futures up on output concerns,6,"{""Pepper"": ""positive""}","{""Pepper"": ""positive""}",1,positive,ok,0
6949,Palm oil stock soars,Palm oil stock soars,4,"{""Palm oil"": ""positive""}","{""Palm oil"": ""positive""}",1,positive,ok,0
6950,Street mood lifts Oriental Hotels,Street mood lifts Oriental Hotels,5,"{""Oriental Hotels"": ""positive""}","{""Oriental Hotels"": ""positive""}",1,positive,ok,0
6951,Serum Institute hikes Orchid Chemicals stake,Serum Institute hikes Orchid Chemicals stake,6,"{""Orchid Chemicals"": ""positive"", ""Serum Institute"": ""neutral""}","{""Orchid Chemicals"": ""positive"", ""Serum Institute"": ""neutral""}",2,neutral+positive,ok,0
6952,Long-term target in ONGC is positive,Long-term target in ONGC is positive,6,"{""ONGC"": ""positive""}","{""ONGC"": ""positive""}",1,positive,ok,0
6953,Omnitech charts high growth curve,Omnitech charts high growth curve,5,"{""Omnitech"": ""positive""}","{""Omnitech"": ""positive""}",1,positive,ok,0
6954,Oil-led margin growth begins aiding earnings,Oil-led margin growth begins aiding earnings,6,"{""Oil-led"": ""positive""}","{""Oil-led"": ""positive""}",1,positive,ok,0
6955,Nouveau Multimedia approve stock-split; stk gains,Nouveau Multimedia approve stock-split; stk gains,6,"{""Nouveau Multimedia"": ""positive""}","{""Nouveau Multimedia"": ""positive""}",1,positive,ok,0
6956,Near-term outlook seen strong for Nifty,Near-term outlook seen strong for Nifty,6,"{""Nifty"": ""positive""}","{""Nifty"": ""positive""}",1,positive,ok,0
6957,NHPC gains on higher electricity generation,NHPC gains on higher electricity generation,6,"{""NHPC"": ""positive""}","{""NHPC"": ""positive""}",1,positive,ok,0
6958,NHAI bond sees record subscription,NHAI bond sees record subscription,5,"{""NHAI"": ""positive""}","{""NHAI"": ""positive""}",1,positive,ok,0
6959,NBFC space looks attractive: Gaurav Doshi,NBFC space looks attractive: Gaurav Doshi,6,"{""NBFC"": ""positive""}","{""NBFC"": ""positive""}",1,positive,ok,0
6960,Narayana Hrudayalaya IPO oversubscribed 8.63 times,Narayana Hrudayalaya IPO oversubscribed 8.63 times,6,"{""Narayana Hrudayalaya"": ""positive""}","{""Narayana Hrudayalaya"": ""positive""}",1,positive,ok,0
6961,Nalco reports record turnover in 2012-13,Nalco reports record turnover in 2012-13,6,"{""Nalco"": ""positive""}","{""Nalco"": ""positive""}",1,positive,ok,0
6962,NALCO to pay 18% interim dividend,NALCO to pay 18% interim dividend,6,"{""NALCO"": ""positive""}","{""NALCO"": ""positive""}",1,positive,ok,0
6963,Mustardseed futures up on increased buying,Mustardseed futures up on increased buying,6,"{""Mustardseed"": ""positive""}","{""Mustardseed"": ""positive""}",1,positive,ok,0
6964,Mustard seed futures up further,Mustard seed futures up further,5,"{""Mustard seed "": ""positive""}","{""Mustard seed"": ""positive""}",1,positive,ok,0
6965,Mphasis looks positive: Mitesh Thacker,Mphasis looks positive: Mitesh Thacker,5,"{""Mphasis"": ""positive""}","{""Mphasis"": ""positive""}",1,positive,ok,0
6966,Monsanto gains on parent's bullish outlook,Monsanto gains on parent's bullish outlook,6,"{""Monsanto"": ""positive""}","{""Monsanto"": ""positive""}",1,positive,ok,0
6967,Wait and watch Monsanto: Sudip Bandyopadhyay,Wait and watch Monsanto: Sudip Bandyopadhyay,6,"{""Monsanto"": ""positive""}","{""Monsanto"": ""positive""}",1,positive,ok,0
6968,Medium sugar advance on better demand,Medium sugar advance on better demand,6,"{""Medium sugar"": ""positive""}","{""Medium sugar"": ""positive""}",1,positive,ok,0
6969,Mastek shares touch 12 month high,Mastek shares touch 12 month high,6,"{""Mastek"": ""positive""}","{""Mastek"": ""positive""}",1,positive,ok,0
6970,"As long as foreign flows continue into India, it is likely that the market may remain buoyant: IV Subramaniam, Quantum AMC","As long as foreign flows continue into India, it is likely that the market may remain buoyant: IV Subramaniam, Quantum AMC",21,"{""market"": ""positive"", ""Quantum AMC"": ""neutral""}","{""Quantum AMC"": ""neutral"", ""market"": ""positive""}",2,neutral+positive,ok,0
6971,Manufacturing stuns markets with best show,Manufacturing stuns markets with best show,6,"{""Manufacturing"": ""positive""}","{""Manufacturing"": ""positive""}",1,positive,ok,0
6972,Maize futures gain 2.68 per cent,Maize futures gain 2.68 per cent,6,"{""Maize"": ""positive""}","{""Maize"": ""positive""}",1,positive,ok,0
6973,Maize futures rise on spot demand,Maize futures rise on spot demand,6,"{""Maize"": ""positive""}","{""Maize"": ""positive""}",1,positive,ok,0
6974,Improving macros add to bullish sentiment,Improving macros add to bullish sentiment,6,"{""macros"": ""positive""}","{""macros"": ""positive""}",1,positive,ok,0
6975,L&T Finance Q4 net Up 21.8%,L&T Finance Q4 net Up 21.8%,6,"{""L&T Finance"": ""positive""}","{""L&T Finance"": ""positive""}",1,positive,ok,0
6976,JSW Energy gains; coal-based plants favoured,JSW Energy gains; coal-based plants favoured,6,"{""JSW Energy"": ""positive""}","{""JSW Energy"": ""positive""}",1,positive,ok,0
